mean_variance	median_variance	nun5	nun20	nun50
"AGAP003541"	13.5856677342456	13.0555317360209	111	399	895
"AGAP003542"	8.995317142685	8.63469437522997	134	495	1058
"AGAP003543"	7.97907395507737	7.42386921212103	127	430	907
"AGAP003544"	13.1778887764426	13.2557827971493	82	298	624
"AGAP003545"	12.1494538391431	10.4797874239977	65	296	747
"AGAP003546"	14.1809994653123	12.0729142885025	30	161	439
"AGAP003547"	1.56160325554389	1.17499446870133	123	359	642
"AGAP003548"	15.9274372270626	13.5683291683684	79	259	553
"AGAP003549"	7.38570059657511	6.7808611842794	77	169	276
"AGAP003550"	14.2631947186459	12.1550644827195	30	163	448
"AGAP003551"	14.1622979747569	13.0454407249404	30	194	524
"AGAP003552"	14.2114375364273	13.0788165156	31	190	514
"AGAP003553"	6.00891685023641	6.15785513210846	127	432	906
"AGAP003554"	3.96458495445722	3.88930518378525	136	429	824
"AGAP003555"	14.1377470410982	12.1103546653699	33	176	452
"AGAP003556"	12.1777938435343	11.4547309904495	101	410	919
"AGAP003557"	12.8715546348289	12.3813896702174	61	155	284
"AGAP003558"	9.40875559473247	8.01014648780935	53	107	174
"AGAP003559"	14.1533998220245	13.0062229122828	31	189	520
"AGAP003560"	14.6386506483842	13.2684239205043	35	173	484
"AGAP003561"	4.76373946518883	4.68343597871008	114	344	590
"AGAP003343"	13.113525917536	12.1745490861214	38	71	149
"AGAP003345"	14.1055286558041	12.5624165706837	30	75	150
"AGAP003346"	12.5037897660308	11.5334517149674	60	161	384
"AGAP003349"	12.3800393288798	11.6158218617394	28	52	122
"AGAP003350"	13.3085872677665	12.0878691264386	99	248	497
"AGAP003351"	11.2031945540857	10.7337011941568	73	263	574
"AGAP003352"	4.47270448961952	4.27543606224123	83	187	312
"AGAP003353"	6.20729028878125	5.78713340016026	134	481	1059
"AGAP003354"	10.79617932522	10.0201434182683	65	155	296
"AGAP003355"	6.55913753390707	6.75783234020672	135	441	893
"AGAP003356"	11.9835164508588	11.2106572208789	44	130	318
"AGAP003357"	6.04973867246918	5.80846785192828	110	290	529
"AGAP003358"	13.1659788754602	11.7420551529099	103	305	573
"AGAP003359"	12.0936839531443	11.1511147278177	70	231	573
"AGAP003360"	2.37359108462483	2.0375831614524	133	404	762
"AGAP003361"	1.3814315031011	0.999107243694567	126	346	638
"AGAP003363"	10.1950685069089	8.71505022476448	68	203	430
"AGAP003364"	9.38095639050551	8.2321131452569	74	243	545
"AGAP003365"	13.9760574990461	13.2758390788744	86	234	497
"AGAP003366"	12.8690195346074	11.6322783926936	92	260	493
"AGAP003367"	0.952400668284312	0.53233291515053	78	181	275
"AGAP003368"	8.83805504204695	7.88171737682221	109	326	614
"AGAP003369"	11.814911807205	10.832755272476	84	310	737
"AGAP003371"	8.9574267142642	7.55925358665722	92	249	513
"AGAP003372"	3.67970208058547	3.69210712205935	132	434	867
"AGAP003279"	13.5461815328043	12.4515203313478	28	57	118
"AGAP003280"	8.25682578151945	7.8915150295478	127	432	906
"AGAP003282"	13.6209528129467	12.4570860613599	16	53	112
"AGAP003283"	13.02272889517	11.2093592519851	32	70	130
"AGAP003284"	13.6080542343485	12.5445867834762	38	110	284
"AGAP003285"	0.951532540163597	0.528586495539212	68	188	284
"AGAP003286"	10.910075511021	9.44642712332572	105	306	628
"AGAP003287"	13.8702033620073	12.6251820273787	38	137	339
"AGAP003288"	9.58569189243056	9.45322475817035	96	310	649
"AGAP003289"	12.9422263266257	12.2223798027507	90	295	644
"AGAP003290"	13.7290720641283	12.5468235197227	14	63	132
"AGAP003292"	12.9146195922474	11.1062648958967	37	66	140
"AGAP003293"	13.4943421579599	11.6718267660669	55	141	318
"AGAP003294"	13.2738708427402	12.2749382292395	43	71	112
"AGAP003295"	13.219102137421	12.2323418948638	33	69	139
"AGAP003296"	13.8625565228003	12.5999254969121	40	77	142
"AGAP003297"	13.5351636715375	11.4484470091056	51	110	146
"AGAP003300"	8.29613263729495	7.79439351100075	130	448	914
"AGAP003301"	13.0338965363389	11.4838884471923	62	132	270
"AGAP003303"	13.2404043261419	11.3492889901568	34	70	116
"AGAP003304"	3.29050039636284	3.13784306177077	125	337	623
"AGAP003305"	12.7100179212569	11.9107488993027	48	109	175
"AGAP003308"	1.20539602822072	0.816549718100944	111	300	544
"AGAP003309"	2.33102685583508	2.01141335132564	132	443	891
"AGAP003310"	12.2656127536688	11.7066186632776	75	162	288
"AGAP003311"	13.0773627698756	12.4454792425912	91	293	643
"AGAP003312"	12.4550271515862	12.6544912998768	136	448	978
"AGAP003313"	2.36371459323772	1.97487878217533	121	388	753
"AGAP003314"	11.8362998472627	11.6645814005712	116	394	843
"AGAP003315"	13.0691218857871	12.2635966244982	54	123	282
"AGAP003316"	12.5759163973922	11.8819421417307	92	316	714
"AGAP003317"	13.4739738049715	11.3688018902255	27	61	138
"AGAP003318"	12.4564963978909	9.99546744486382	94	296	610
"AGAP003320"	14.4315880610053	14.0884918368433	72	178	329
"AGAP003321"	2.28297418274572	2.04239085364212	114	310	565
"AGAP003322"	8.43843232339449	8.25708690632247	129	464	1027
"AGAP003323"	13.7535115530366	12.5933150069617	45	86	143
"AGAP003324"	13.5317418528067	11.3922103242467	31	53	113
"AGAP003325"	2.30802065594852	1.98552936182706	110	361	733
"AGAP003327"	7.24022644621122	6.85810548631304	122	426	862
"AGAP003329"	2.42566827821419	2.04545346968067	127	442	914
"AGAP003331"	13.4143196493048	11.5284116461031	21	60	122
"AGAP003332"	10.0365251132834	9.08789426395583	93	270	570
"AGAP003335"	9.97232619876194	8.38428395903031	92	262	546
"AGAP003336"	14.0696838217701	13.6394657561261	87	270	551
"AGAP003337"	12.1734687881834	11.7211052662666	90	248	476
"AGAP003338"	2.1886467019116	1.85304972072997	136	416	809
"AGAP003339"	10.6307866634784	10.0222508078706	103	317	658
"AGAP003341"	9.52211394931832	8.24678856869384	113	265	473
"AGAP003342"	13.4177721037964	11.5494230226761	21	65	125
"AGAP003562"	13.4706987239357	11.7477959824725	39	145	397
"AGAP003565"	14.1955049523638	12.4751341384225	108	357	809
"AGAP003566"	13.9450839785834	12.8029501708614	110	344	820
"AGAP003567"	7.93174197636897	6.81452110142259	121	298	558
"AGAP003568"	6.33968697521254	6.4369483831465	134	448	949
"AGAP003570"	14.6379384508442	13.283757285069	34	170	492
"AGAP003571"	14.0659350146388	13.8827034907619	96	345	782
"AGAP003572"	15.9846126330684	14.6126094634165	61	268	638
"AGAP003573"	8.50749496299211	7.40952621169637	100	301	583
"AGAP003574"	12.5138376581302	12.0074121789256	78	189	370
"AGAP003575"	14.6476069174398	12.682163196779	62	200	357
"AGAP003576"	14.8309616877288	12.7382397315991	91	260	543
"AGAP003577"	3.98241304907361	3.79986559538354	129	379	743
"AGAP003578"	6.27404147506511	5.69419223482916	106	310	579
"AGAP003579"	16.6649853414917	14.3252193758794	22	52	180
"AGAP003580"	2.6798711848819	2.43593795507886	129	401	788
"AGAP003581"	15.3887417843228	14.8971214080984	111	373	869
"AGAP003582"	17.3081997659776	15.1324565150483	35	125	355
"AGAP003583"	17.4508906107862	16.1488987774035	24	80	228
"AGAP003584"	17.4574548683329	15.0998289516259	8	68	317
"AGAP003585"	15.4390544081176	13.7935748017724	25	53	196
"AGAP003586"	15.3420277507172	14.1206519487846	115	409	887
"AGAP003587"	16.5144743415276	14.8635500731027	28	68	216
"AGAP003588"	3.64897813706548	3.43474165717731	109	278	515
"AGAP003589"	16.2271423474567	14.0489024061263	23	48	159
"AGAP003590"	17.3415853222735	16.0750131841968	23	81	237
"AGAP003591"	17.3566488187904	15.0528616464538	18	58	252
"AGAP003592"	3.55711938694953	3.45767764881376	133	417	859
"AGAP003593"	16.6062770821963	15.4360436301617	41	118	318
"AGAP003594"	17.4375061646101	15.0890338872431	6	69	312
"AGAP003595"	15.8230677612658	13.9394109082643	27	52	156
"AGAP003596"	15.4827458847211	13.7303386138825	28	52	186
"AGAP003597"	17.4602610537559	15.0966368371822	8	69	318
"AGAP003598"	18.2117152445066	17.9502231885178	77	229	564
"AGAP003599"	15.916973835583	14.7150521891208	89	273	585
"AGAP003600"	5.12299459468027	4.68356913527157	101	319	661
"AGAP003601"	16.3628636669583	15.0676360648121	36	91	272
"AGAP003602"	17.4968318025558	16.4439730002195	32	87	256
"AGAP003603"	7.46848787820062	7.61628875031147	138	474	986
"AGAP003604"	17.3639490482963	16.1100810088315	48	133	380
"AGAP003605"	16.8776704174329	15.3835017671816	27	68	197
"AGAP003606"	15.4519122337721	13.734808000925	24	51	190
"AGAP003607"	16.3865884766017	14.4112459687718	18	48	139
"AGAP003608"	16.7746978742729	14.442224204515	24	81	250
"AGAP003610"	17.0232864031622	14.7954418392533	11	36	164
"AGAP003611"	16.8362902042693	14.6724530663842	13	46	156
"AGAP003612"	8.65226982959665	7.84314492511585	132	437	890
"AGAP003613"	14.8696337266107	14.655918140622	113	362	783
"AGAP003614"	17.9264180418115	18.1634492375095	55	188	496
"AGAP003615"	8.62987591245926	7.1385872539384	98	232	419
"AGAP003616"	17.1082821148724	14.823592204602	8	34	171
"AGAP003618"	16.9192381304502	14.719135013958	11	37	158
"AGAP003619"	17.0303209187953	14.7654434472027	10	34	163
"AGAP003620"	4.85298958754795	4.58480189714695	130	445	903
"AGAP003621"	17.8211127575348	16.2265221192557	55	210	488
"AGAP003622"	17.4199774631051	15.0815152245775	6	67	306
"AGAP003623"	15.8187561425713	14.0022465760024	27	50	165
"AGAP003625"	17.9742014952513	16.6012246689729	83	231	493
"AGAP003626"	15.1641090158596	13.7539566056498	65	207	491
"AGAP003627"	17.1072013551987	14.6416161195809	10	75	319
"AGAP003629"	16.5672149999449	14.4757192214979	17	48	142
"AGAP003630"	15.4455452505231	13.6757596292904	39	104	225
"AGAP003631"	17.4127394867664	15.0676935569958	8	69	310
"AGAP003632"	17.034125490448	14.7751022240709	15	33	171
"AGAP003633"	17.0537967284372	14.7744181977886	9	33	166
"AGAP003635"	17.0506460579335	14.7779361152385	9	35	166
"AGAP003636"	14.9665066321621	14.0461468904295	89	276	598
"AGAP003638"	17.079964098712	14.793059050202	9	33	168
"AGAP003639"	17.8704382105535	15.6469113149861	25	119	367
"AGAP003640"	15.6233051057505	13.7818202218877	32	54	171
"AGAP003642"	16.4121146591725	14.4308980000716	15	48	138
"AGAP003643"	17.1445319544892	14.8427053188102	9	34	172
"AGAP003644"	16.7858134399949	15.3388027299138	20	66	202
"AGAP003645"	16.442336854761	14.4283976111049	14	48	138
"AGAP003646"	1.08908906818458	0.711020991172973	93	240	436
"AGAP003647"	17.0047498826073	14.766207636154	11	34	162
"AGAP003648"	16.9447666518574	14.7212204300927	13	36	158
"AGAP003649"	1.29124076136689	0.935413159727544	115	313	555
"AGAP003651"	16.4686099307267	14.4493216841448	13	50	141
"AGAP003652"	13.1257543900284	11.5215191268353	82	307	697
"AGAP003654"	5.32889464048643	5.42109594206157	132	462	947
"AGAP003655"	17.2128067438459	14.9337767534167	31	100	299
"AGAP003656"	17.0746605602869	14.7811391789713	11	35	167
"AGAP003657"	0.980187739774709	0.559453586595678	90	230	389
"AGAP003658"	1.94181862278674	1.64878659208941	133	408	735
"AGAP003660"	1.28373393233917	0.892276677544743	126	346	648
"AGAP003661"	14.3715532526813	12.5090603191744	73	209	439
"AGAP003662"	17.1970230818845	16.1768774972433	58	186	480
"AGAP003663"	13.837884248663	11.6360613461866	78	258	456
"AGAP003664"	5.2506987064293	5.24158869606701	136	408	775
"AGAP003665"	16.3550803123587	14.8762887989067	50	152	395
"AGAP003666"	16.2879954555287	14.3095150023938	53	182	464
"AGAP003669"	13.7892991673877	11.741019894827	126	352	655
"AGAP003670"	14.4111753356721	12.7533669787927	30	75	246
"AGAP003671"	14.6274787326126	12.8653039172721	24	87	245
"AGAP003672"	6.66884665460306	5.77249988933832	100	292	529
"AGAP003674"	16.4356505141249	15.7809177831941	69	207	526
"AGAP003676"	13.8880842434143	12.885202711013	47	135	253
"AGAP003678"	14.6304955321907	12.8438436312313	22	91	241
"AGAP003679"	14.673354650545	12.9028800666748	21	83	239
"AGAP003680"	14.5752010338599	12.8694783658559	21	81	247
"AGAP003681"	16.3750306474828	13.9366518775731	11	162	386
"AGAP003684"	13.9847756443913	12.1730504518829	38	87	249
"AGAP003685"	16.4133438613112	14.8751486721323	66	229	571
"AGAP003686"	16.2226199238879	14.6321478874436	45	157	408
"AGAP003687"	14.7741624585152	13.7532121192879	79	270	550
"AGAP003688"	1.79973074630167	1.43411761173383	129	388	724
"AGAP003689"	14.9148602150339	13.9577733800775	83	298	631
"AGAP003691"	16.35995191445	13.9591848869885	10	149	361
"AGAP003692"	16.2133999225533	15.4686662454162	70	227	520
"AGAP003695"	16.3645877529833	13.9413115092626	11	159	385
"AGAP003700"	9.81315468046412	9.23236793708042	79	217	374
"AGAP003702"	16.1888125011654	13.9185350862333	21	141	346
"AGAP003703"	16.3322292009018	13.8989306363796	11	155	373
"AGAP003704"	13.8087456075496	11.2763888549689	55	119	209
"AGAP003705"	13.8121194359996	11.5849140811969	34	64	133
"AGAP003706"	3.28629991609075	3.10112711232817	142	439	833
"AGAP003707"	1.22851596527789	0.841871962337123	110	311	550
"AGAP003709"	10.1272254442334	9.02752882649841	131	424	866
"AGAP003710"	13.8333365319839	11.6376860084211	35	60	110
"AGAP003711"	13.1457580340843	12.132935090341	121	381	786
"AGAP003712"	15.2048474756504	13.4647185851794	52	150	373
"AGAP003714"	16.0579994682971	13.5771369746915	20	153	329
"AGAP003715"	15.9842955144849	13.4991007614274	28	155	316
"AGAP003716"	0.948038961300445	0.525864498450467	65	171	256
"AGAP003718"	7.73366153164667	6.49186270852967	85	217	424
"AGAP003719"	9.38002148741192	9.04128684946754	139	450	910
"AGAP003720"	13.4439705853225	11.265410846281	42	130	251
"AGAP003721"	14.6435456659964	13.1024128699892	22	104	298
"AGAP003723"	9.75070053896649	9.1817430067822	95	274	546
"AGAP003725"	15.9105733616419	15.0168962204311	75	246	603
"AGAP003726"	13.6188371649908	12.1619230795457	43	99	198
"AGAP003727"	14.444173113403	12.6898025338909	32	89	245
"AGAP003728"	14.3984649820884	14.2317400291079	86	265	587
"AGAP003729"	14.139564978177	13.9044003515911	81	258	599
"AGAP003730"	5.81502527113289	5.3034138262492	136	433	854
"AGAP003731"	12.259232510296	12.1173288478691	70	171	350
"AGAP003732"	13.1836514260979	12.2731106631422	72	244	534
"AGAP003733"	14.8102390631344	13.220241663968	36	123	317
"AGAP003734"	12.5656977364054	12.616410321623	126	384	823
"AGAP003735"	12.4059702811316	10.6259528074598	63	282	734
"AGAP003737"	11.8938654247445	10.8688077377035	121	411	830
"AGAP003738"	13.3830063144948	11.1440243981381	33	84	133
"AGAP003739"	12.9684153690035	12.3431564602192	127	412	835
"AGAP003740"	13.417965404043	11.3355703070539	57	111	181
"AGAP003741"	11.2962024322886	11.1629261980235	127	456	981
"AGAP003742"	14.6399039205321	13.0852507650519	25	104	297
"AGAP003743"	13.4337890718262	11.2677835316269	47	86	144
"AGAP003744"	14.5845698344703	13.0174091494077	28	109	292
"AGAP003745"	13.9500888011927	11.9993040986088	45	186	412
"AGAP003746"	13.3417673880383	11.0436261852642	29	77	132
"AGAP003747"	13.2483539733182	12.3433240264282	80	273	570
"AGAP003748"	13.1716969864921	11.2497084337818	27	70	108
"AGAP003749"	6.16658084330782	5.1393753601435	99	313	600
"AGAP003750"	14.1357394592669	12.7127612277219	53	123	242
"AGAP003751"	14.1120444970131	11.8082558765195	28	80	168
"AGAP003753"	13.318464722219	11.2009243280267	39	89	148
"AGAP003754"	15.2087207084391	13.9566522491346	50	171	372
"AGAP003755"	13.2708100454243	11.3337866078115	26	66	112
"AGAP003756"	3.00984351159591	2.89125801217357	130	426	786
"AGAP003757"	12.6317490049638	10.7963236939027	23	68	152
"AGAP003758"	12.6470998109082	10.828821430465	30	66	173
"AGAP003759"	10.5513283865168	10.3558751235142	121	405	885
"AGAP003760"	12.6087119482924	10.7621749893203	23	71	162
"AGAP003762"	10.0515866459536	8.86271959639995	125	441	907
"AGAP003763"	13.158287196294	11.17022389402	22	57	116
"AGAP003764"	13.0856445590823	11.1113466869416	24	52	119
"AGAP003765"	13.0907837193051	11.1314459314807	19	54	116
"AGAP003766"	13.2836371997875	13.0454274093873	102	343	683
"AGAP003767"	13.3768923935365	11.1764339781045	47	131	255
"AGAP003768"	12.0191343842607	10.0607183038588	38	133	305
"AGAP003769"	13.0085520941333	11.0609637709518	33	59	107
"AGAP003770"	12.2697621899794	10.5468262741889	43	157	373
"AGAP003771"	13.0436377586701	11.1231777401579	19	52	125
"AGAP003772"	12.8443131266509	11.0306879621107	26	54	124
"AGAP003773"	9.14210351101409	7.94617522376747	84	170	309
"AGAP003774"	1.64954666247254	1.3058980091747	120	374	665
"AGAP003775"	6.90795921652632	6.24869420258812	83	242	552
"AGAP003776"	12.1362464009178	10.1557890771479	37	120	274
"AGAP003777"	9.98370060300584	8.53077695638581	36	70	115
"AGAP003778"	7.06803947932994	7.50157688794793	136	442	938
"AGAP003779"	3.40157474700006	3.0229751731689	129	387	722
"AGAP003780"	13.0059866749013	11.0795477176378	18	53	129
"AGAP003781"	12.9540508172636	11.0313630766379	18	51	128
"AGAP003782"	13.1121549781922	11.1642489227981	33	58	103
"AGAP003783"	8.33508021630521	7.75358993911462	134	474	1009
"AGAP003784"	10.3211751208976	8.89969676038167	95	322	557
"AGAP003785"	12.8228660307278	10.9151435239179	22	62	154
"AGAP003786"	13.3489797748903	12.6551368753164	108	365	783
"AGAP003787"	12.7649790793796	10.8019994735861	42	86	218
"AGAP003788"	12.8054072129165	10.8842985481	31	73	180
"AGAP003789"	4.09395404011244	3.88093844711697	137	452	932
"AGAP003790"	11.2784109901789	10.4817162149165	94	310	665
"AGAP003791"	5.92224954527791	5.67386096503965	110	302	570
"AGAP003792"	13.0459291555334	11.2693109025841	51	117	207
"AGAP003793"	13.7897970308943	12.1089317407686	69	236	441
"AGAP003794"	14.8691844045605	14.0604313961387	74	313	696
"AGAP003795"	3.57423842265945	3.37930871338408	143	484	972
"AGAP003796"	1.36343988762645	1.0166114143496	119	354	638
"AGAP003797"	2.35401314329535	2.09266189263273	136	476	933
"AGAP003798"	13.4565302080739	11.942714389174	67	210	419
"AGAP003800"	5.22130138581728	4.90637375723894	82	192	303
"AGAP003801"	7.13114388306794	6.76404247037084	102	245	407
"AGAP003802"	13.1850120954929	11.2736499395332	31	73	110
"AGAP003803"	14.2682034702463	11.7952320528908	19	85	194
"AGAP003804"	15.0601136126029	12.9109735220767	69	296	660
"AGAP003806"	14.8316823139877	13.0556092613911	77	326	703
"AGAP003807"	11.3581808106461	11.3687738207904	61	174	372
"AGAP003810"	9.77113707304095	9.66240013038976	124	402	843
"AGAP003811"	1.65312309496337	1.32119500665766	132	441	814
"AGAP003812"	9.49914606570661	8.42848668374201	112	362	780
"AGAP003813"	2.39297338211081	2.13778615810432	113	311	563
"AGAP003814"	6.29166880112899	5.6937054584803	138	496	1029
"AGAP003815"	7.36265394398253	6.65093177602041	139	459	904
"AGAP003816"	1.61585596204064	1.23365035593521	129	384	691
"AGAP003817"	8.44765149609427	7.73615242193649	114	311	571
"AGAP003818"	13.1455185045126	11.1301759131221	25	60	125
"AGAP003819"	4.82425197568417	4.7012767204567	109	316	572
"AGAP003820"	5.21863624583786	5.09352370661464	137	439	856
"AGAP003821"	15.0487849768419	12.7610717573648	72	288	644
"AGAP003823"	12.253787829964	11.4749832089937	88	370	760
"AGAP003824"	13.4499967650765	11.9587958455954	66	219	438
"AGAP003825"	12.0522221855642	11.0188157817935	87	282	627
"AGAP003826"	5.34620864519534	4.85225113940045	141	451	921
"AGAP003827"	14.2164539519474	11.8904862663268	34	89	170
"AGAP003828"	0.937841332136087	0.531418006777201	76	167	231
"AGAP003829"	0.950671062955485	0.542615662427615	81	172	249
"AGAP003831"	11.4737450324462	10.1694214559767	135	504	1115
"AGAP003833"	14.5854627686752	13.2551310743415	48	158	324
